direction,listId,scrollY,timestamp,velocityPx
DOWN,main_scroll,4703,1775876833675,0.0
DOWN,main_scroll,4711,1775876833692,0.0
DOWN,main_scroll,4719,1775876833709,0.0
DOWN,main_scroll,4726,1775876833725,0.0
DOWN,main_scroll,4734,1775876833742,0.0
DOWN,main_scroll,4741,1775876833759,0.0
DOWN,main_scroll,4747,1775876833775,0.0
DOWN,main_scroll,4753,1775876833792,0.0
DOWN,main_scroll,4760,1775876833809,0.0
DOWN,main_scroll,4765,1775876833826,0.0
DOWN,main_scroll,4771,1775876833843,0.0
DOWN,main_scroll,4776,1775876833859,0.0
DOWN,main_scroll,4781,1775876833876,0.0
DOWN,main_scroll,4786,1775876833892,0.0
DOWN,main_scroll,4790,1775876833909,0.0
DOWN,main_scroll,4795,1775876833926,0.0
DOWN,main_scroll,4799,1775876833943,0.0
DOWN,main_scroll,4803,1775876833960,0.0
DOWN,main_scroll,4807,1775876833976,0.0
DOWN,main_scroll,4810,1775876833993,0.0
DOWN,main_scroll,4814,1775876834009,0.0
DOWN,main_scroll,4817,1775876834026,0.0
DOWN,main_scroll,4820,1775876834043,0.0
DOWN,main_scroll,4823,1775876834059,0.0
DOWN,main_scroll,4826,1775876834076,0.0
DOWN,main_scroll,4828,1775876834093,0.0
DOWN,main_scroll,4831,1775876834109,0.0
DOWN,main_scroll,4833,1775876834126,0.0
DOWN,main_scroll,4835,1775876834143,0.0
DOWN,main_scroll,4837,1775876834160,0.0
DOWN,main_scroll,4839,1775876834176,0.0
DOWN,main_scroll,4841,1775876834193,0.0
DOWN,main_scroll,4842,1775876834210,0.0
DOWN,main_scroll,4844,1775876834226,0.0
DOWN,main_scroll,4845,1775876834243,0.0
DOWN,main_scroll,4846,1775876834260,0.0
DOWN,main_scroll,4848,1775876834276,0.0
DOWN,main_scroll,4849,1775876834293,0.0
DOWN,main_scroll,4850,1775876834310,0.0
DOWN,main_scroll,4851,1775876834343,0.0
DOWN,main_scroll,4852,1775876834360,0.0
DOWN,main_scroll,4853,1775876834410,0.0
DOWN,main_scroll,4870,1775876841636,0.0
DOWN,main_scroll,4904,1775876841653,0.0
DOWN,main_scroll,4937,1775876841669,0.0
DOWN,main_scroll,4962,1775876841687,0.0
DOWN,main_scroll,4981,1775876841703,0.0
DOWN,main_scroll,4997,1775876841720,0.0
DOWN,main_scroll,5011,1775876841736,0.0
DOWN,main_scroll,5026,1775876841753,0.0
DOWN,main_scroll,5039,1775876841770,0.0
DOWN,main_scroll,5047,1775876841786,0.0
DOWN,main_scroll,5052,1775876841803,0.0
DOWN,main_scroll,5056,1775876841820,0.0
DOWN,main_scroll,5060,1775876841836,0.0
DOWN,main_scroll,5065,1775876841853,0.0
DOWN,main_scroll,5071,1775876841870,0.0
DOWN,main_scroll,5077,1775876841886,0.0
DOWN,main_scroll,5083,1775876841903,0.0
DOWN,main_scroll,5089,1775876841920,0.0
DOWN,main_scroll,5094,1775876841936,0.0
DOWN,main_scroll,5098,1775876841953,0.0
DOWN,main_scroll,5100,1775876841970,0.0
